name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"kas89","Kasino '89","1989","SFC S.R.L.",-,-,-,YES,NO,NO,NO,NO,"kas89.cpp",INCOMPLETO,RASTER,"90",543,465,VERTICAL,"kas89.cpp"
keirinou,"Keirin Ou","1987","Excellent System",-,-,-,YES,NO,NO,NO,NO,witch.cpp,BUONO,RASTER,"0",240,192,HORIZONTAL,witch.cpp
kimbldhl,"Kimble Double HI-LO","198?","Kimble Ireland",-,-,-,YES,NO,NO,NO,NO,norautp.cpp,PRELIMINARE,RASTER,"0",464,248,HORIZONTAL,norautp.cpp
"kimblz80","Kimble Double HI-LO (z80 version)","198?","Kimble Ireland",-,-,-,YES,NO,NO,NO,NO,norautp.cpp,PRELIMINARE,RASTER,"0",464,248,HORIZONTAL,norautp.cpp
kingdrby,"King Derby (1981)","1981",Tazmi,-,-,-,YES,NO,NO,NO,NO,kingdrby.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,kingdrby.cpp
"kingdrbb2","King Derby (bootleg set 2)","198?",bootleg,kingdrby,kingdrby,-,YES,NO,NO,NO,NO,kingdrby.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,kingdrby.cpp
kingdrbb,"King Derby (Taiwan bootleg)","1986","bootleg (Casino Electronics)",kingdrby,kingdrby,-,YES,NO,NO,NO,NO,kingdrby.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,kingdrby.cpp
koftball,"King of Football","1995",BMC,-,-,-,YES,NO,NO,NO,NO,koftball.cpp,PRELIMINARE,RASTER,"0",512,240,HORIZONTAL,koftball.cpp
kungfu,"Kung Fu (IGS, v100)","1992",IGS,-,-,-,YES,NO,NO,NO,NO,igspoker.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,igspoker.cpp
labrinth,"Labyrinth (Ver 1.5)","2001","Nazionale Elettronica",-,-,-,YES,NO,NO,NO,NO,itgamble.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,itgamble.cpp
lasvegas,"Las Vegas, Nevada","198?",hack,murogem,murogem,-,YES,NO,NO,NO,NO,murogem.cpp,PRELIMINARE,RASTER,"0",256,256,HORIZONTAL,murogem.cpp
"laser2k1","Laser 2001 (Ver 1.2)","2001",-,-,-,-,YES,NO,NO,NO,NO,"itgambl2.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"itgambl2.cpp"
lastbank,"Last Bank (v1.16)","1994","Excellent System",-,-,-,YES,NO,NO,NO,NO,lastbank.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,lastbank.cpp
legrandc,"Le Grandchamps","198?","Isermatic France S.A.","winner82","winner82",-,YES,NO,NO,NO,NO,corona.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,corona.cpp
ltcasino,"Little Casino","1982","Digital Controls Inc.",-,-,-,YES,NO,NO,NO,NO,ltcasino.cpp,BUONO,RASTER,"0",416,256,HORIZONTAL,ltcasino.cpp
"ltcasin2a","Little Casino II v17.0","1984","Digital Controls Inc.","ltcasin2","ltcasin2",-,YES,NO,NO,NO,NO,ltcasino.cpp,BUONO,RASTER,"0",416,256,HORIZONTAL,ltcasino.cpp
"ltcasin2","Little Casino II v18.1","1984","Digital Controls Inc.",-,-,-,YES,NO,NO,NO,NO,ltcasino.cpp,BUONO,RASTER,"0",416,256,HORIZONTAL,ltcasino.cpp
lottofun,"Lotto Fun","1987","H.A.R. Management",-,-,-,YES,NO,NO,NO,NO,williams.cpp,BUONO,RASTER,"0",292,240,HORIZONTAL,williams.cpp
"lottof2","Lotto Fun 2","1993",HAR,-,-,-,YES,NO,NO,NO,NO,dcheese.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,dcheese.cpp
lvcards,"Lovely Cards","1985",Tehkan,-,-,-,YES,NO,NO,NO,NO,lvcards.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,lvcards.cpp
lvcardsa,"Lovely Cards (encrypted)","1985",Tehkan,lvcards,lvcards,-,YES,NO,NO,NO,NO,lvcards.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,lvcards.cpp
lvpoker,"Lovely Poker [BET]","1985",Tehkan,lvcards,lvcards,-,YES,NO,NO,NO,NO,lvcards.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,lvcards.cpp
"lucky21","Lucky 21","199?","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,"lucky37.cpp",PRELIMINARE,-,"0",0,0,-,"lucky37.cpp"
"lucky21d","Lucky 21-D","199?","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,"lucky37.cpp",PRELIMINARE,-,"0",0,0,-,"lucky37.cpp"
"lucky25","Lucky 25","199?","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,"lucky37.cpp",PRELIMINARE,-,"0",0,0,-,"lucky37.cpp"
"lucky37","Lucky 37","199?","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,"lucky37.cpp",PRELIMINARE,-,"0",0,0,-,"lucky37.cpp"
"lucky7i","Lucky 7 (Impera)","199?",Impera,-,-,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
"lucky74","Lucky 74 (bootleg, set 1)","1988","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,"lucky74.cpp",BUONO,RASTER,"0",512,232,HORIZONTAL,"lucky74.cpp"
"lucky74b","Lucky 74 (bootleg, set 2)","1988","Wing Co., Ltd.","lucky74","lucky74",-,YES,NO,NO,NO,NO,"lucky74.cpp",PRELIMINARE,RASTER,"0",512,232,HORIZONTAL,"lucky74.cpp"
"lucky74a","Lucky 74 (bootleg, set 3)","1988","Wing Co., Ltd.","lucky74","lucky74",-,YES,NO,NO,NO,NO,"lucky74.cpp",BUONO,RASTER,"0",512,232,HORIZONTAL,"lucky74.cpp"
"l9nibble","Lucky 9","19??",Nibble,-,-,-,YES,NO,NO,NO,NO,nibble.cpp,PRELIMINARE,RASTER,"0",256,256,HORIZONTAL,nibble.cpp
luckybale,"Lucky Ball 96 (Ver 3.01)","1996","Sielcon Games",luckybal,luckybal,-,YES,NO,NO,NO,NO,luckybal.cpp,BUONO,RASTER,"0",543,465,HORIZONTAL,luckybal.cpp
luckybald,"Lucky Ball 96 (Ver 3.50 - 616)","1996","Sielcon Games",luckybal,luckybal,-,YES,NO,NO,NO,NO,luckybal.cpp,BUONO,RASTER,"0",543,465,HORIZONTAL,luckybal.cpp
luckybalc,"Lucky Ball 96 (Ver 3.50 - 623)","1996","Sielcon Games",luckybal,luckybal,-,YES,NO,NO,NO,NO,luckybal.cpp,BUONO,RASTER,"0",543,465,HORIZONTAL,luckybal.cpp
luckybalb,"Lucky Ball 96 (Ver 3.50 - 626)","1996","Sielcon Games",luckybal,luckybal,-,YES,NO,NO,NO,NO,luckybal.cpp,BUONO,RASTER,"0",543,465,HORIZONTAL,luckybal.cpp
luckybala,"Lucky Ball 96 (Ver 3.50 - 627)","1996","Sielcon Games",luckybal,luckybal,-,YES,NO,NO,NO,NO,luckybal.cpp,BUONO,RASTER,"0",543,465,HORIZONTAL,luckybal.cpp
luckybal,"Lucky Ball 96 (Ver 4.01)","1999","Sielcon Games",-,-,-,YES,NO,NO,NO,NO,luckybal.cpp,BUONO,RASTER,"0",543,465,HORIZONTAL,luckybal.cpp
luckgrln,"Lucky Girl (newer Z180 based hardware)","1991","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,luckgrln.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,luckgrln.cpp
luckygrl,"Lucky Girl (Wing)","1985","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,jangou.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,jangou.cpp
"lluck3x3","Lucky Lady (3x3 deal)","1991","TAB Austria",royalcrd,royalcrd,-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
"lluck4x1","Lucky Lady (4x1 aces)","1991","TAB Austria",royalcrd,royalcrd,-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
luckypkr,"Lucky Poker (bootleg/hack of Major Poker)","1994",bootleg,majorpkr,majorpkr,-,YES,NO,NO,NO,NO,majorpkr.cpp,BUONO,RASTER,"0",560,224,HORIZONTAL,majorpkr.cpp
cluckypo,"Lucky Poker (DECO Cassette) (US)","1981","Data East Corporation",decocass,-,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
luckyrlt,"Lucky Roulette Plus (6-players, Spanish)","1990",-,-,-,-,YES,NO,NO,NO,NO,corona.cpp,BUONO,RASTER,"90",256,232,VERTICAL,corona.cpp
lunapark,"Luna Park (set 1, dual program)","1998",-,-,-,-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
lunaparkb,"Luna Park (set 2, dual program)","1998",-,lunapark,lunapark,-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
lunaparkc,"Luna Park (set 3)","1998",-,lunapark,lunapark,-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
lunaprk,"Luna Park (ver. 1.2)","1998","ABM Games",-,-,-,YES,NO,NO,NO,NO,"magic10.cpp",PRELIMINARE,RASTER,"0",384,240,HORIZONTAL,"magic10.cpp"
"mag10","Magic 10 Nevada (bootleg of Pool 10)","1997","bootleg (Magic)","pool10","pool10",-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
magicbom,"Magic Bomb (Version 1)","2000","High Video",-,-,-,YES,NO,NO,NO,NO,highvdeo.cpp,PRELIMINARE,RASTER,"0",400,300,HORIZONTAL,highvdeo.cpp
magicardw,"Magic Card - Wien (Sicherheitsversion 1.2)","1993",Impera,magicard,magicard,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
"mcard_h8","Magic Card (H8, English)","200?",-,cmagica,cmagica,-,YES,NO,NO,NO,NO,"itgambl2.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"itgambl2.cpp"
magicard,"Magic Card (set 1)","199?",Impera,-,-,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
magicarda,"Magic Card (set 2)","199?",Impera,magicard,magicard,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
magicardb,"Magic Card (set 3)","199?",Impera,magicard,magicard,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
magicarde,"Magic Card Export 94","1994",Impera,magicard,magicard,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
"magicrd2c","Magic Card II (blue TAB board, encrypted)","1996",Impera,"magicrd2","magicrd2",-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
"magicrd2","Magic Card II (Bulgarian)","1996",Impera,-,-,-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
"magicrd2b","Magic Card II (green TAB or Impera board)","1996",Impera,"magicrd2","magicrd2",-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
"magicrd2a","Magic Card II (Nov, Yugoslavian)","1996",Impera,"magicrd2","magicrd2",-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
magicardj,"Magic Card Jackpot (4.01)","1998",Impera,magicard,magicard,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
mclass,"Magic Class (Ver 2.2)","200?",-,-,-,-,YES,NO,NO,NO,NO,"itgambl2.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"itgambl2.cpp"
mcolorsa,"Magic Colors (ver. 1.6)","1999","ABM Games",mcolors,mcolors,-,YES,NO,NO,NO,NO,"magic10.cpp",PRELIMINARE,RASTER,"0",384,240,HORIZONTAL,"magic10.cpp"
mcolors,"Magic Colors (ver. 1.7a)","1999","ABM Games",-,-,-,YES,NO,NO,NO,NO,"magic10.cpp",PRELIMINARE,RASTER,"0",384,240,HORIZONTAL,"magic10.cpp"
mdrink,"Magic Drink (Ver 1.2)","2001",-,-,-,-,YES,NO,NO,NO,NO,"itgambl2.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"itgambl2.cpp"
magicardf,"Magic Export (V.211A)","1994",Impera,magicard,magicard,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
magicfly,"Magic Fly","198?","P&A Games",-,-,-,YES,NO,NO,NO,NO,magicfly.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,magicfly.cpp
magjoker,"Magic Joker (v1.25.10.2000)","2000",B.R.L.,-,-,-,YES,NO,NO,NO,NO,galaxi.cpp,BUONO,RASTER,"0",400,240,HORIZONTAL,galaxi.cpp
magicle,"Magic Lotto Export (5.03)","2001",Impera,-,-,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
mgnumber,"Magic Number","1995","CD Express",cubo,-,-,YES,NO,NO,NO,YES,cubo.cpp,INCOMPLETO,RASTER,"0",724,567,HORIZONTAL,cubo.cpp
mnumitg,"Magic Number (Italian gambling game, Ver 1.5)","200?",-,-,-,-,YES,NO,NO,NO,NO,"itgambl2.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"itgambl2.cpp"
"mgprem11","Magic Premium (v1.1)","1996","CD Express",cubo,-,-,YES,NO,NO,NO,YES,cubo.cpp,INCOMPLETO,RASTER,"0",724,567,HORIZONTAL,cubo.cpp
magicstk,"Magic Sticks","1995",Playmark,-,-,-,YES,NO,NO,NO,NO,powerbal.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,powerbal.cpp
"magic10c","Magic's 10 (ver. 16.15)","1995","A.W.P. Games","magic10","magic10",-,YES,NO,NO,NO,NO,"magic10.cpp",BUONO,RASTER,"0",352,240,HORIZONTAL,"magic10.cpp"
"magic10b","Magic's 10 (ver. 16.45)","1995","A.W.P. Games","magic10","magic10",-,YES,NO,NO,NO,NO,"magic10.cpp",BUONO,RASTER,"0",352,240,HORIZONTAL,"magic10.cpp"
"magic10a","Magic's 10 (ver. 16.54)","1995","A.W.P. Games","magic10","magic10",-,YES,NO,NO,NO,NO,"magic10.cpp",BUONO,RASTER,"0",352,240,HORIZONTAL,"magic10.cpp"
"magic10","Magic's 10 (ver. 16.55)","1995","A.W.P. Games",-,-,-,YES,NO,NO,NO,NO,"magic10.cpp",BUONO,RASTER,"0",352,240,HORIZONTAL,"magic10.cpp"
"magic102","Magic's 10 2 (ver. 1.1)","1997","ABM Games",-,-,-,YES,NO,NO,NO,NO,"magic10.cpp",PRELIMINARE,RASTER,"0",384,240,HORIZONTAL,"magic10.cpp"
"magic102a","Magic's 10 2 (ver. BETA3)","1997","ABM Games","magic102","magic102",-,YES,NO,NO,NO,NO,"magic10.cpp",PRELIMINARE,RASTER,"0",384,240,HORIZONTAL,"magic10.cpp"
magtouch,"Magical Touch","1995","Micro Manufacturing",-,-,-,YES,NO,NO,NO,NO,magtouch.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,magtouch.cpp
mainline,"Mainline Double Joker Poker","198?","Mainline London",-,-,-,YES,NO,NO,NO,NO,norautp.cpp,BUONO,RASTER,"0",464,248,HORIZONTAL,norautp.cpp
majorpkr,"Major Poker (set 1, v2.0)","1994","PAL System",-,-,-,YES,NO,NO,NO,NO,majorpkr.cpp,BUONO,RASTER,"0",560,224,HORIZONTAL,majorpkr.cpp
majorpkra,"Major Poker (set 2, Micro Manufacturing intro)","1994","PAL System / Micro Manufacturing",majorpkr,majorpkr,-,YES,NO,NO,NO,NO,majorpkr.cpp,BUONO,RASTER,"0",560,224,HORIZONTAL,majorpkr.cpp
majorpkrb,"Major Poker (set 3, Micro Manufacturing intro)","1994","PAL System / Micro Manufacturing",majorpkr,majorpkr,-,YES,NO,NO,NO,NO,majorpkr.cpp,BUONO,RASTER,"0",560,224,HORIZONTAL,majorpkr.cpp
majorpkrc,"Major Poker (set 4, Micro Manufacturing intro)","1994","PAL System / Micro Manufacturing",majorpkr,majorpkr,-,YES,NO,NO,NO,NO,majorpkr.cpp,BUONO,RASTER,"0",560,224,HORIZONTAL,majorpkr.cpp
"match98","Match '98 (ver. 1.33)","1998",Amcoe,-,-,-,YES,NO,NO,NO,NO,goldstar.cpp,BUONO,RASTER,"0",512,224,HORIZONTAL,goldstar.cpp
mgames,"Match Games","1981",Merit,-,-,-,YES,NO,NO,NO,NO,mgames.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,mgames.cpp
matchemg,"Match'em Up (German)","1986",Merit,couple,couple,-,YES,NO,NO,NO,NO,merit.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,merit.cpp
matrix,Matrix,"200?",-,-,-,-,YES,NO,NO,NO,NO,matrix.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,matrix.cpp
maverik,Maverik,"198?",-,-,-,-,YES,NO,NO,NO,NO,goldnpkr.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,goldnpkr.cpp
maxidbl,"Maxi Double Poker (Ver. 1.10)","1992","Blitz Systems Inc.",-,-,-,YES,NO,NO,NO,NO,"blitz68k.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"blitz68k.cpp"
maxideal,Maxi-Dealer,"1983","ACL Manufacturing",-,-,-,YES,NO,NO,NO,NO,kingpin.cpp,BUONO,RASTER,"0",280,216,HORIZONTAL,kingpin.cpp
"v4mazbel15a","Mazooma Belle (v1.5 DY, Arcade, Cash+Token, % Key) (MPU4 Video)","199?",BWB,"v4mazbel","v4mazbel",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mazbel15","Mazooma Belle (v1.5, Arcade, Cash+Token) (set 1) (MPU4 Video)","199?",BWB,"v4mazbel","v4mazbel",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mazbel","Mazooma Belle (v2.5 DY, S/Site, Cash+Token, Datapak, % Key) (MPU4 Video)","199?",BWB,-,-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
megacard,"Mega Card (Ver.0210, encrypted)","1993","Fun World",-,-,-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
megadpkrb,"Mega Double Poker (conversion kit, version 2.1 MD)","1990","Blitz System",megadpkr,megadpkr,-,YES,NO,NO,NO,NO,goldnpkr.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,goldnpkr.cpp
megadpkr,"Mega Double Poker (conversion kit, version 2.3 MD)","1990","Blitz System",-,-,-,YES,NO,NO,NO,NO,goldnpkr.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,goldnpkr.cpp
megadble,"Mega Double Poker (Ver. 1.63 Espagnol)","1990","Blitz Systems Inc.",-,-,-,YES,NO,NO,NO,NO,"blitz68k.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"blitz68k.cpp"
megadblj,"Mega Double Poker Jackpot (Ver. 1.26)","1990","Blitz Systems Inc.",-,-,-,YES,NO,NO,NO,NO,"blitz68k.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"blitz68k.cpp"
megastrp,"Mega Double Strip (Ver. 1.10b)","1992","Blitz Systems Inc.",-,-,-,YES,NO,NO,NO,NO,"blitz68k.cpp",PRELIMINARE,RASTER,"0",512,249,HORIZONTAL,"blitz68k.cpp"
"v4megbuk","Megabucks Poker (BWB) (set 1) (MPU4 Video)","199?",BWB,-,-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4megbuka","Megabucks Poker (BWB) (set 2) (MPU4 Video)","199?",BWB,"v4megbuk","v4megbuk",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4megbukb","Megabucks Poker (BWB) (set 3) (MPU4 Video)","199?",BWB,"v4megbuk","v4megbuk",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4megbukc","Megabucks Poker (BWB) (set 4) (MPU4 Video)","199?",BWB,"v4megbuk","v4megbuk",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
mtouchxl,"MegaTouch XL (Version R1, prototype?)","1997","Merit Industries",-,-,-,YES,NO,NO,NO,YES,mtouchxl.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,mtouchxl.cpp
"mtchxl6ko","MegaTouch XL 6000 (Version r02)","1999","Merit Industries","mtchxl6k","mtchxl6k",-,YES,NO,NO,NO,YES,mtouchxl.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,mtouchxl.cpp
"mtchxl6ko4","MegaTouch XL 6000 (Version r04)","1999","Merit Industries","mtchxl6k","mtchxl6k",-,YES,NO,NO,NO,YES,mtouchxl.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,mtouchxl.cpp
"mtchxl6k","MegaTouch XL 6000 (Version r07)","1999","Merit Industries",-,-,-,YES,NO,NO,NO,YES,mtouchxl.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,mtouchxl.cpp
mtchxlgldo,"MegaTouch XL Gold (Version r00)","2000","Merit Industries",mtchxlgld,mtchxlgld,-,YES,NO,NO,NO,YES,mtouchxl.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,mtouchxl.cpp
mtchxlgld,"MegaTouch XL Gold (Version r01)","2000","Merit Industries",-,-,-,YES,NO,NO,NO,YES,mtouchxl.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,mtouchxl.cpp
"mtchxl5ko","MegaTouch XL Super 5000 (Version R5B)","1998","Merit Industries","mtchxl5k","mtchxl5k",-,YES,NO,NO,NO,YES,mtouchxl.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,mtouchxl.cpp
"mtchxl5ko2","MegaTouch XL Super 5000 (Version R5E)","1998","Merit Industries","mtchxl5k","mtchxl5k",-,YES,NO,NO,NO,YES,mtouchxl.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,mtouchxl.cpp
"mtchxl5k","MegaTouch XL Super 5000 (Version R5I)","1998","Merit Industries",-,-,-,YES,NO,NO,NO,YES,mtouchxl.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,mtouchxl.cpp
meritjp,"Merit Joker Poker (9131-09)","1988",Merit,-,-,-,YES,NO,NO,NO,NO,meritm.cpp,INCOMPLETO,RASTER,"0",543,465,HORIZONTAL,meritm.cpp
mtjpoker,"Merit Touch Joker Poker (9132-00)","1994",Merit,-,-,-,YES,NO,NO,NO,NO,meritm.cpp,INCOMPLETO,RASTER,"0",543,465,HORIZONTAL,meritm.cpp
"v4mdice5","Miami Dice (BWB) (Release 5, Arcade Showcase, 20p-£8 Token - Fixed) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdice6","Miami Dice (BWB) (Release 6, Arcade Standard, 20p-£8 Token - Fixed) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdiceg","Miami Dice (BWB) (Release 8, Arcade Showcase, 20p-£8 Token - Fixed) (set 3) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdiceb","Miami Dice (BWB) (Release 8, Arcade Standard, 10p-£4 Cash - Fixed) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdicec","Miami Dice (BWB) (Release 8, Arcade Standard, 10p-£8 Token - Fixed) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdicen","Miami Dice (BWB) (Release 8, Arcade Standard, 20p-£10 Cash - Fixed) (set 1) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdiceo","Miami Dice (BWB) (Release 8, Arcade Standard, 20p-£10 Cash - Fixed) (set 2) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdiced","Miami Dice (BWB) (Release 8, Arcade Standard, 20p-£4 Cash - Fixed) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdicew","Miami Dice (BWB) (Release 8, Arcade Standard, 20p-£8 Cash - Fixed) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdicef","Miami Dice (BWB) (Release 8, Arcade Standard, 20p-£8 Token - Fixed) (set 1) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4mdiceh","Miami Dice (BWB) (Release 8, Arcade Standard, 20p-£8 Token - Fixed) (set 2) (MPU4 Video)","1995",BWB,"v4mdice","v4mdice",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
