name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
yes,:YES,"1985",Philips,-,-,-,YES,NO,NO,NO,NO,yes.cpp,PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,yes.cpp
"so025d2","025D2","199?",SOYO,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"so025k2","025K2","199?",SOYO,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"so025r2","025R2","199?",SOYO,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
jouet,"10 Jeux Interactifs / Jeux Pour Filles (France)","200?",-,-,-,-,YES,NO,NO,NO,NO,"spg2xx.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
"lee1214d","1214D Display Terminal","1985","Lee Data",-,-,-,YES,NO,NO,NO,NO,"lee1214.cpp",PRELIMINARE,-,"0",0,0,-,"lee1214.cpp"
"lee1220","1220 Display Terminal","1983","Lee Data",-,-,-,YES,NO,NO,NO,NO,"lee1220.cpp",PRELIMINARE,RASTER,"0",960,400,HORIZONTAL,"lee1220.cpp"
"hazl1420","1420 Video Display Terminal","1979",Hazeltine,-,-,-,YES,NO,NO,NO,NO,"hazl1420.cpp",PRELIMINARE,RASTER,"0",560,240,HORIZONTAL,"hazl1420.cpp"
"ie15","15IE-00-013","1980",USSR,-,-,-,YES,NO,NO,NO,NO,"ie15.cpp",BUONO,RASTER,"0",800,275,HORIZONTAL,"ie15.cpp"
"cbnt2039","2039 Controller","1993",Cablenet,-,-,-,YES,NO,NO,NO,NO,"cbnt2039.cpp",PRELIMINARE,-,"0",0,0,-,"cbnt2039.cpp"
"cd2650","2650 Computer System","1977","Central Data",-,-,-,YES,NO,NO,NO,NO,"cd2650.cpp",BUONO,RASTER,"0",640,192,HORIZONTAL,"cd2650.cpp"
"cdtekg2","286 mainboard with Headland G2 chipset","199?",CDTEK,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"cmpa286","286 motherboard","198?","CMP enterprise CO.LTD.","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"octekg2","286 motherboard with Headland G2 chipset","199?",Octek,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"vlsi5","286 motherboards with 5-chip VLSI chipset","198?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"suntac6","286 motherboards with 6-chip SUNTAC chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"headg2","286 motherboards with Headland G2 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"suntac303","286 motherboards with Suntac ST62C303-A chipset","198?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"toptek286","286 Turbo","19??","Toptek Micro Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,at.cpp
"k286i","286i","1985",Kaypro,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,at.cpp
"so30h","30H","199?",SOYO,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"chn333sc","333SC","199?",Chaintech,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"lion3500","3500","1993",Lion,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"s3670","3670","1984",Symbolics,-,-,-,YES,NO,NO,NO,NO,symbolics.cpp,PRELIMINARE,-,"0",0,0,-,symbolics.cpp
"pt581392","386 motherboard using the Forex FRX46C402 + FRX46C411 + SiS 85C206 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"386sc2c","386 motherboard using the Symphony chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"um82c491f","386 motherboard using the UMC UM82C491F chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"opti495slc","386 motherboards using a OPTi 82C495SLC chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"opti495xlc","386 motherboards using a OPTi 82C495XLC chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"alim1419","386 motherboards using the ALi M1419 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"alim1429","386 motherboards using the ALi M1429 A1 and M1431 A2 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"cs8230","386 motherboards using the CS8230 chipset","198?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"mx83c305","386 motherboards using the MX83C305(A)(FC)/MX83C05(A)(FC) chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"op82c381","386 motherboards using the OPTi 82C381 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"op82c391","386 motherboards using the OPTi 82C391 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
sisrabb,"386 motherboards using the SiS Rabbit chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"um82c481af","386 motherboards using the UMC UM82C481AF chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"um82c493f","386 motherboards using the UMC UM82C491F + UM82C493F chipset or BIOTEQ equivalents","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"frxc402","386 motherboards with a FOREX FRX46C402/FRX36C300/SIS85C206 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"386sc","386 SC Rev A2","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"zeos386sx","386 SX-16","198?",ZEOS,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"dfi386","386-20.REV0","198?",DFI,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"4nd04a","386-4N-D04A (UMC chipset)","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"386schg","386-SC-HG","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"386i","386i","1990","Convergent Technologies",ngen,ngen,-,YES,NO,NO,NO,NO,ngen.cpp,PRELIMINARE,RASTER,"0",720,348,HORIZONTAL,ngen.cpp
"alim1217","386sx motherboards using the ALi M1217 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"op82c283","386sx motherboards using the OPTi 82C283 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"op82c291","386sx motherboards using the OPTi 82C291 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"scamp386sx","386sx motherboards using the SCAMPSX chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"sh386sx20","386SX REV 2.0A","199?",Shuttle,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"tower386sx","386SX System 40 (VGA)","198?","Schneider Rundfunkwerke AG","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
scsxaio,"386sx Ver. 2.0 motherboard SCsxAIO","199?",Peacock,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"c386sx16","386SX-16","1990","Commodore Business Machines","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"dfi386sx","386SX-16/20CN Rev 1.0","199?","Diamond Flower International","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"c386sx25","386SX-25","1990","Commodore Business Machines","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"uni386w","386W 367C REV 1.0","199?",UNICHIP,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"3b2_300","3B2/300","1984",AT&T,-,-,-,YES,NO,NO,NO,NO,"att3b2.cpp",PRELIMINARE,-,"0",0,0,-,"att3b2.cpp"
"3b2_310","3B2/310","1985",AT&T,"3b2_300","3b2_300",-,YES,NO,NO,NO,NO,"att3b2.cpp",PRELIMINARE,-,"0",0,0,-,"att3b2.cpp"
"3b2_400","3B2/400","1985",AT&T,"3b2_300","3b2_300",-,YES,NO,NO,NO,NO,"att3b2.cpp",PRELIMINARE,-,"0",0,0,-,"att3b2.cpp"
"3b2_600","3B2/600","1987",AT&T,-,-,-,YES,NO,NO,NO,NO,"att3b2.cpp",PRELIMINARE,-,"0",0,0,-,"att3b2.cpp"
"3siud","3SIUD-1.1","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"tek4132","4132","1984",Tektronix,-,-,-,YES,NO,NO,NO,NO,tekigw.cpp,PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,tekigw.cpp
"fic4386vchd","4386-VC-HD","199?","First International Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"fic4386vcv","4386-VC-V","199?","First International Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"tek4404","4404 Artificial Intelligence System","1984",Tektronix,-,-,-,YES,NO,NO,NO,NO,"tek440x.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"tek440x.cpp"
"facit4440","4440 Twist (30M-F1)","1984",Facit,-,-,-,YES,NO,NO,NO,NO,"facit4440.cpp",PRELIMINARE,RASTER,"0",640,500,HORIZONTAL,"facit4440.cpp"
"486apio","486 APIO","199?",EFA,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"abae4","486 EISA-AE4","199?",Abit,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"fic486kvd","486 KVD","199?","First International Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"alim1489","486 motherboards using the ALi 1487/1489 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"op82c392","486 motherboards using the OPTi OPTi 82C392, 82C493 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"sis85c471","486 motherboards using the SiS 85C471/85C407 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"sis85c496","486 motherboards using the SiS 85C496/85C497 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"um8498f","486 motherboards using the UMC UM8498F, UM8496F chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"um8886","486 motherboards using the UMC UM8886/UM8881 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"uni4800","486 motherboards using the UNI4800 chipset","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"uniwb4407","486 WB 4407 REV 1.0","199?",UNICHIP,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ts34t25","486-25","199?",Highscreen,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"486ccv","486-CCV","199?","Diamond Flower, Inc. (DFI)","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ficgiovt2","486-GIO-VT2","1994","First International Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"fic486gvt","486-GVT","199?","First International Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ficpio2","486-PIO-2","1995","First International Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"fic486vchd","486-VC-HD","199?","First International Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
ficvipio,"486-VIP-IO","1994","First International Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ficvipio2","486-VIP-IO2","199?","First International Computer","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ft486f55","486FT55","1995",Freetech,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"486igb21","486IG-B-2-1","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"mmbo4088","486MMBO4088 (TI TX486SLC/E)","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ch4slez1","486SLE M106 4SLE-Z1","199?",Chaintech,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ch486spm","486SPM","199?",Chaintech,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ed486vl3h","486VL3H","199?",Edom,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"486wb6a3","486WB6A3.B1","199?","Silicon Valley Computer, Inc.","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"4d410","4D/410","1991","Silicon Graphics Inc",-,-,-,YES,NO,NO,NO,NO,iris_power.cpp,PRELIMINARE,-,"0",0,0,-,iris_power.cpp
"4dmshl3g","4DMS HL3G-L4-VI","199?",EFA,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"4dmuhl3s","4DMU HL3S","199?",EFA,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"zi4dvs","4DVS","199?",ZIDA,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ar4glx3","4GLX3 Green-B 4GPV3.1","199?","Addtech Research","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ch4spi","4SPI","199?",Chaintech,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ibm5550","5550","1983","International Business Machines","ibm5150","ibm5150",-,YES,NO,NO,NO,NO,pc.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,pc.cpp
"att610","610 Business Communication Terminal","1986",AT&T,-,-,-,YES,NO,NO,NO,NO,"att610.cpp",PRELIMINARE,RASTER,"0",720,351,HORIZONTAL,"att610.cpp"
"tek6130","6130","1984",Tektronix,-,-,-,YES,NO,NO,NO,NO,tekigw.cpp,PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,tekigw.cpp
"att630","630 MTG","1986",AT&T,-,-,-,YES,NO,NO,NO,NO,"att630.cpp",PRELIMINARE,RASTER,"0",1024,1024,HORIZONTAL,"att630.cpp"
"d6809","6809 Portable","1983",Dunfield,-,-,-,YES,NO,NO,NO,NO,"d6809.cpp",PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,"d6809.cpp"
"68ksbc","68k Single Board Computer","2002","Wichit Sirichote",-,-,-,YES,NO,NO,NO,NO,"68ksbc.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"68ksbc.cpp"
"basf7120","7120","1982",BASF,-,-,-,YES,NO,NO,NO,NO,"basf7100.cpp",PRELIMINARE,RASTER,"0",640,288,HORIZONTAL,"basf7100.cpp"
"cdc721","721 Display Terminal","1981","Control Data Corporation",-,-,-,YES,NO,NO,NO,NO,"cdc721.cpp",PRELIMINARE,RASTER,"0",640,450,HORIZONTAL,"cdc721.cpp"
"att730x","730X","1990",AT&T,-,-,-,YES,NO,NO,NO,NO,"att630.cpp",PRELIMINARE,RASTER,"0",1024,1024,HORIZONTAL,"att630.cpp"
"7951om","7951om","1987",Mera-Elzab,-,-,-,YES,NO,NO,NO,NO,terminal.cpp,PRELIMINARE,-,"0",0,0,-,terminal.cpp
"elwro800","800-3 Junior","1986",Elwro,-,-,-,YES,NO,NO,NO,NO,"elwro800.cpp",BUONO,RASTER,"0",352,296,HORIZONTAL,"elwro800.cpp"
sarcpc,"80286 Standard System (SARC RC2015 chipset)","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,at.cpp
"386sxvhcom","80386SX-VH-COM","199?",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"cadd810","810","198?",CompuAdd,"ibm5150","ibm5150",-,YES,NO,NO,NO,NO,pc.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,pc.cpp
"n8810m15","8810 M15","1987","Nixdorf Computer AG","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,at.cpp
"n8810m16c","8810 M16 CGA version","1990","Nixdorf Computer AG","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,at.cpp
"n8810m16v","8810 M16 VGA version","1990","Nixdorf Computer AG","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"n8810m30","8810 M30","1990","Nixdorf Computer AG","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"n8810m55","8810 M55","1986","Nixdorf Computer AG","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,at.cpp
"nixpc01","8810/25 CPC - PC01","198?","Nixdorf Computer AG","ibm5150","ibm5150",-,YES,NO,NO,NO,NO,pc.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,pc.cpp
"e9161","9161 Display Processor Unit","198?",Ericsson,-,-,-,YES,NO,NO,NO,NO,"e9161.cpp",PRELIMINARE,-,"0",0,0,-,"e9161.cpp"
"hp9835a","9835A","1979",Hewlett-Packard,-,-,-,YES,NO,NO,NO,NO,"hp9845.cpp",PRELIMINARE,RASTER,"0",560,455,HORIZONTAL,"hp9845.cpp"
"hp9835b","9835B","1979",Hewlett-Packard,"hp9835a","hp9835a",-,YES,NO,NO,NO,NO,"hp9845.cpp",PRELIMINARE,RASTER,"0",560,455,HORIZONTAL,"hp9845.cpp"
"hp9845a","9845A","1977",Hewlett-Packard,-,-,-,YES,NO,NO,NO,NO,"hp9845.cpp",PRELIMINARE,RASTER,"0",560,455,HORIZONTAL,"hp9845.cpp"
"hp9845b","9845B","1979",Hewlett-Packard,-,-,-,YES,NO,NO,NO,NO,"hp9845.cpp",BUONO,RASTER,"0",720,375,HORIZONTAL,"hp9845.cpp"
"hp9845b_de","9845B (Germany)","1979",Hewlett-Packard,"hp9845b","hp9845b",-,YES,NO,NO,NO,NO,"hp9845.cpp",BUONO,RASTER,"0",720,375,HORIZONTAL,"hp9845.cpp"
"hp9845c","9845C","1980",Hewlett-Packard,-,-,-,YES,NO,NO,NO,NO,"hp9845.cpp",BUONO,RASTER,"0",720,455,HORIZONTAL,"hp9845.cpp"
"hp9845c_de","9845C (Germany)","1980",Hewlett-Packard,"hp9845c","hp9845c",-,YES,NO,NO,NO,NO,"hp9845.cpp",BUONO,RASTER,"0",720,455,HORIZONTAL,"hp9845.cpp"
"hp9845s","9845S","1977",Hewlett-Packard,"hp9845a","hp9845a",-,YES,NO,NO,NO,NO,"hp9845.cpp",PRELIMINARE,RASTER,"0",560,455,HORIZONTAL,"hp9845.cpp"
"hp9845t","9845T","1982",Hewlett-Packard,-,-,-,YES,NO,NO,NO,NO,"hp9845.cpp",BUONO,RASTER,"0",720,455,HORIZONTAL,"hp9845.cpp"
"hp9845t_de","9845T (Germany)","1982",Hewlett-Packard,"hp9845t","hp9845t",-,YES,NO,NO,NO,NO,"hp9845.cpp",BUONO,RASTER,"0",720,455,HORIZONTAL,"hp9845.cpp"
"lft1230","A1230 186 Master Processor","1985","L/F Technologies","lft1510","lft1510",-,YES,NO,NO,NO,NO,lft.cpp,PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,lft.cpp
"lft1510","A1510 186 User Processor","1986","L/F Technologies",-,-,-,YES,NO,NO,NO,NO,lft.cpp,PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,lft.cpp
"a433cc","A433C-C/A450C-C","1992",J-Bond,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"a5120","A5120","1982","VEB Robotron",-,-,-,YES,NO,NO,NO,NO,"a51xx.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"a51xx.cpp"
"a5130","A5130","1983","VEB Robotron","a5120","a5120",-,YES,NO,NO,NO,NO,"a51xx.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"a51xx.cpp"
"a7150","A7150","1986","VEB Robotron",-,-,-,YES,NO,NO,NO,NO,"a7150.cpp",PRELIMINARE,RASTER,"0",640,400,HORIZONTAL,"a7150.cpp"
pegasus,"Aamber Pegasus","1981",Technosys,-,-,-,YES,NO,NO,NO,NO,pegasus.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,pegasus.cpp
pegasusm,"Aamber Pegasus with RAM expansion unit","1981",Technosys,pegasus,pegasus,-,YES,NO,NO,NO,NO,pegasus.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,pegasus.cpp
"abah4","AB-AH4","199?",Abit,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"abav4","AB-AV4","199?",Abit,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"abax4","AB-AX4","199?",Abit,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"abpb4","AB-PB4","199?",Abit,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
