name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
kisekaeh,"Kisekae Hanafuda","1995",I'Max,macsbios,-,-,YES,NO,NO,NO,NO,macs.cpp,PRELIMINARE,RASTER,"0",1024,1024,HORIZONTAL,macs.cpp
kisekaem,"Kisekae Mahjong","1995",I'Max,macsbios,-,-,YES,NO,NO,NO,NO,macs.cpp,PRELIMINARE,RASTER,"0",1024,1024,HORIZONTAL,macs.cpp
kotbinyo,"Kkot Bi Nyo (Korea)","1997","Dynax / Shinwhajin",hanakanz,hanakanz,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",335,240,HORIZONTAL,ddenlovr.cpp
kotbinsp,"Kkot Bi Nyo Special (Korea)","1997","Dynax / Shinwhajin",-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",335,240,HORIZONTAL,ddenlovr.cpp
klondkp,"KlonDike+","1999",Eolith,-,-,-,YES,NO,NO,NO,NO,"eolith16.cpp",BUONO,RASTER,"0",320,200,HORIZONTAL,"eolith16.cpp"
koikoi,"Koi Koi Part 2","1982",Kiwako,-,-,-,YES,NO,NO,NO,NO,koikoi.cpp,PRELIMINARE,RASTER,"270",256,256,VERTICAL,koikoi.cpp
koikois,"Koi Koi Shimasho","1995",Visco,-,-,-,YES,NO,NO,NO,NO,"simple_st0016.cpp",INCOMPLETO,RASTER,"0",384,384,HORIZONTAL,"simple_st0016.cpp"
"koikois2","Koi Koi Shimasho 2 - Super Real Hanafuda (Japan)","1997",Visco,-,-,-,YES,NO,NO,NO,NO,ssv.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ssv.cpp
konhaji,"Konnano Hajimete! (Japan)","2001","Nichibutsu/Love Factory",nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
klxyj,"Kuai Le Xi You Ji","200?",IGS,-,-,-,YES,NO,NO,NO,NO,"igs_m027.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"igs_m027.cpp"
kyuhito,"Kyukyoku no Hito [BET] (Japan 880824)","1988","Roller Tron",kanatuen,kanatuen,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
kothello,"Kyuukyoku no Othello","1990",Success,-,-,-,YES,NO,NO,NO,NO,shanghai.cpp,INCOMPLETO,RASTER,"0",384,280,HORIZONTAL,shanghai.cpp
ladymakr,"Lady Maker [BET] (Japan)","1991",Nichibutsu,mjlstory,mjlstory,-,YES,NO,NO,NO,NO,"nbmj8991.cpp",BUONO,RASTER,"180",640,240,HORIZONTAL,"nbmj8991.cpp"
shabdama,"LD Mahjong #4 Shabon-Dama (Japan)","1991",Nichibutsu,-,-,-,YES,NO,NO,NO,YES,nichild.cpp,PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,nichild.cpp
livegal,"Live Gal [BET] (Japan 870530)","1987","Central Denshi",-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,LCD,"180",480,64,HORIZONTAL,"nbmj8688.cpp"
"lhbv33c","Long Hu Bang (China, V033C)","1995",IGS,lhb,lhb,-,YES,NO,NO,NO,NO,"igs011.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs011.cpp"
lhb,"Long Hu Bang (China, V035C)","1995",IGS,-,-,-,YES,NO,NO,NO,NO,"igs011.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs011.cpp"
"lhb2","Long Hu Bang II (Hong Kong, V185H)","1996",IGS,-,-,-,YES,NO,NO,NO,NO,"igs011.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs011.cpp"
"lhzb3","Long Hu Zheng Ba 3","200?",IGS,-,-,-,YES,NO,NO,NO,NO,"igs_m027.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"igs_m027.cpp"
"lhzb4","Long Hu Zheng Ba 4","200?",IGS,-,-,-,YES,NO,NO,NO,NO,"igs_m027.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"igs_m027.cpp"
"janjans1","Lovely Pop Mahjong JangJang Shimasho (Japan)","1996",Visco,-,-,-,YES,NO,NO,NO,NO,ssv.cpp,INCOMPLETO,RASTER,"0",336,240,HORIZONTAL,ssv.cpp
"janjans2","Lovely Pop Mahjong JangJang Shimasho 2 (Japan)","2000",Visco,-,-,-,YES,NO,NO,NO,NO,ssv.cpp,INCOMPLETO,RASTER,"0",336,240,HORIZONTAL,ssv.cpp
magspeed,"Magical Speed","1994",Allumer,-,-,-,YES,NO,NO,NO,NO,seta.cpp,BUONO,RASTER,"0",384,240,HORIZONTAL,seta.cpp
"4psimasy","Mahjong 4P Simasyo (Japan)","1994","Sphinx / AV Japan",-,-,-,YES,NO,NO,NO,NO,niyanpai.cpp,BUONO,RASTER,"0",640,240,HORIZONTAL,niyanpai.cpp
akiss,"Mahjong Angel Kiss (ver 1.0)","1995",Jaleco,-,-,-,YES,NO,NO,NO,NO,"ms32.cpp",INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,"ms32.cpp"
mjangels,"Mahjong Angels - Comic Theater Vol.2 (Japan)","1991",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",336,239,HORIZONTAL,dynax.cpp
bakuhatu,"Mahjong Bakuhatsu Junjouden (Japan)","1991",Nichibutsu,mjgottsu,mjgottsu,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
bananadr,"Mahjong Banana Dream [BET] (Japan 891124)","1989","Digital Soft",-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
cafebrk,"Mahjong Cafe Break","1999","Nakanihon / Dynax",-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
cafedoll,"Mahjong Cafe Doll (Japan)","1993",Dynax,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
cafepara,"Mahjong Cafe Paradise","1999",Techno-Top,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
cafetime,"Mahjong Cafe Time","1992",Dynax,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
mjcamera,"Mahjong Camera Kozou (set 1) (Japan 881109)","1988","Miki Syouji",-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
mjcamerb,"Mahjong Camera Kozou (set 2) (Japan 881109)","1989","Miki Syouji",-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8891.cpp"
mmcamera,"Mahjong Camera Kozou [BET] (Japan 890509)","1989","Miki Syouji",mjcamerb,mjcamerb,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8891.cpp"
mcnpshnt,"Mahjong Campus Hunting (Japan)","1990",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"0",508,240,HORIZONTAL,dynax.cpp
mjzoomin,"Mahjong Channel Zoom In (Japan)","1990",Jaleco,-,-,-,YES,NO,NO,NO,NO,jalmah.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,jalmah.cpp
chinmoku,"Mahjong Chinmoku no Hentai (Japan 900511)","1990",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
mjchuuka,"Mahjong Chuukanejyo [BET] (China)","1998",Dynax,-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
cmehyou,"Mahjong Circuit no Mehyou (Japan)","1992","Nichibutsu / Kawakusu",-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
mjclinic,"Mahjong Clinic (Japan, set 1)","1988","Home Data",-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
mjclinica,"Mahjong Clinic (Japan, set 2)","1988","Home Data",mjclinic,mjclinic,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
mjclub,"Mahjong Club [BET] (Japan)","1986?",Xex,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
"club90s","Mahjong CLUB 90's (set 1) (Japan 900919)","1990",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
"club90sa","Mahjong CLUB 90's (set 2) (Japan 900919)","1990",Nichibutsu,"club90s","club90s",-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
"mjcomv1","Mahjong Comic Gekijou Vol.1 (Japan)","1991",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",336,239,HORIZONTAL,dynax.cpp
dtoyoken,"Mahjong Dai Touyouken [BET] (Japan)","1996","Dynax / Sigma",-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,239,HORIZONTAL,ddenlovr.cpp
daimyojn,"Mahjong Daimyojin [BET] (Japan, T017-PB-00)","2002","Dynax / Techno-Top / Techno-Planning",-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",335,240,HORIZONTAL,ddenlovr.cpp
daireika,"Mahjong Daireikai (Japan)","1989","Jaleco / NMK",-,-,-,YES,NO,NO,NO,NO,jalmah.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,jalmah.cpp
daiyogen,"Mahjong Daiyogen (Japan)","1990","Video System Co.",-,-,-,YES,NO,NO,NO,NO,fromance.cpp,BUONO,RASTER,"0",352,240,HORIZONTAL,fromance.cpp
mjderngr,"Mahjong Derringer (Japan)","1989",Dynax,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
"mjdialq2a","Mahjong Dial Q2 (Japan, alt.)","1991",Dynax,"mjdialq2","mjdialq2",-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",256,240,HORIZONTAL,dynax.cpp
"mjdialq2","Mahjong Dial Q2 (Japan)","1991",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",256,240,HORIZONTAL,dynax.cpp
mjdiplob,"Mahjong Diplomat [BET] (Japan)","1987",Dynax,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
dokyusei,"Mahjong Doukyuusei","1995","Make Software / Elf / Media Trading",-,-,-,YES,NO,NO,NO,NO,metro.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,metro.cpp
dokyusp,"Mahjong Doukyuusei Special","1995","Make Software / Elf / Media Trading",-,-,-,YES,NO,NO,NO,NO,metro.cpp,BUONO,RASTER,"0",384,224,HORIZONTAL,metro.cpp
dunhuang,"Mahjong Dunhuang","1995",Spirit,-,-,-,YES,NO,NO,NO,NO,dunhuang.cpp,BUONO,RASTER,"0",496,224,HORIZONTAL,dunhuang.cpp
mjembase,"Mahjong Electromagnetic Base","1989",Dynax,mjelctrn,mjelctrn,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,240,HORIZONTAL,dynax.cpp
"mjelct3a","Mahjong Electron Base (parts 2 & 3, alt., Japan)","1990",Dynax,mjelctrn,mjelctrn,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,240,HORIZONTAL,dynax.cpp
"mjelct3","Mahjong Electron Base (parts 2 & 3, Japan)","1990",Dynax,mjelctrn,mjelctrn,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,240,HORIZONTAL,dynax.cpp
mjelctrb,"Mahjong Electron Base (parts 2 & 4, Japan, bootleg)","1993",bootleg,mjelctrn,mjelctrn,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,240,HORIZONTAL,dynax.cpp
mjelctrn,"Mahjong Electron Base (parts 2 & 4, Japan)","1993",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,240,HORIZONTAL,dynax.cpp
mjegolf,"Mahjong Erotica Golf (Japan)","1994","Fujic / AV Japan",-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
mjflove,"Mahjong Fantasic Love (Japan)","1996",Nakanihon,-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,INCOMPLETO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
mfightcc,"Mahjong Fight Club (ver JAC)","2002",Konami,mfightc,mfightc,-,YES,NO,NO,NO,YES,viper.cpp,PRELIMINARE,RASTER,"0",1024,768,HORIZONTAL,viper.cpp
mfightc,"Mahjong Fight Club (ver JAD)","2002",Konami,kviper,-,-,YES,NO,NO,NO,YES,viper.cpp,PRELIMINARE,RASTER,"0",1024,768,HORIZONTAL,viper.cpp
finalbny,"Mahjong Final Bunny [BET] (Japan)","1991",Nichibutsu,vanilla,vanilla,-,YES,NO,NO,NO,NO,"nbmj8991.cpp",BUONO,RASTER,"180",640,240,HORIZONTAL,"nbmj8991.cpp"
mjfocus,"Mahjong Focus (Japan 890313)","1989",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
mjfocusm,"Mahjong Focus [BET] (Japan 890510)","1989",Nichibutsu,mjfocus,mjfocus,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8891.cpp"
mjfriday,"Mahjong Friday (Japan)","1989",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",256,240,HORIZONTAL,dynax.cpp
mfunclub,"Mahjong Fun Club - Idol Saizensen (Japan)","1989","Video System Co.",-,-,-,YES,NO,NO,NO,NO,fromance.cpp,BUONO,RASTER,"0",352,240,HORIZONTAL,fromance.cpp
"mgmen89","Mahjong G-MEN'89 (Japan 890425)","1989",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
mjgtaste,"Mahjong G-Taste","2002",Psikyo,-,-,-,YES,NO,NO,NO,NO,psikyosh.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,psikyosh.cpp
mjgaiden,"Mahjong Gaiden [BET] (Japan 870803)","1987","Central Denshi",-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
mgakuen,"Mahjong Gakuen","1988",Yuga,-,-,-,YES,NO,NO,NO,NO,mitchell.cpp,BUONO,RASTER,"0",384,240,HORIZONTAL,mitchell.cpp
"mgakuen2","Mahjong Gakuen 2 Gakuen-chou no Fukushuu","1989",Face,-,-,-,YES,NO,NO,NO,NO,mitchell.cpp,BUONO,RASTER,"0",384,240,HORIZONTAL,mitchell.cpp
gakusai,"Mahjong Gakuensai (Japan)","1997",MakeSoft,-,-,-,YES,NO,NO,NO,NO,metro.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,metro.cpp
"gakusai2","Mahjong Gakuensai 2 (Japan)","1998",MakeSoft,-,-,-,YES,NO,NO,NO,NO,metro.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,metro.cpp
"gal10ren","Mahjong Gal 10-renpatsu (Japan)","1993",Fujic,-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
galkaika,"Mahjong Gal no Kaika (Japan)","1989","Nichibutsu / T.R.Tec",-,-,-,YES,NO,NO,NO,NO,"nbmj8991.cpp",BUONO,RASTER,"180",640,240,HORIZONTAL,"nbmj8991.cpp"
galkoku,"Mahjong Gal no Kokuhaku (Japan)","1989","Nichibutsu / T.R.Tec",-,-,-,YES,NO,NO,NO,NO,"nbmj8991.cpp",BUONO,RASTER,"180",640,240,HORIZONTAL,"nbmj8991.cpp"
mjgalpri,"Mahjong Gal-pri - World Gal-con Grandprix (Japan)","1998",Nichibutsu/Just&Just,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
gekisha,"Mahjong Gekisha","1989",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",254,240,HORIZONTAL,dynax.cpp
mjgnight,"Mahjong Gorgeous Night [BET] (Japan, TSM003-01)","2000",Techno-Top,-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
mjgottsu,"Mahjong Gottsu ee-kanji (Japan)","1991",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
hanamomb,"Mahjong Hana no Momoko gumi (Japan 881125)","1988",Nichibutsu,hanamomo,hanamomo,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8891.cpp"
hanamomo,"Mahjong Hana no Momoko gumi (Japan 881201)","1988",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8891.cpp"
"csplayh5","Mahjong Hanafuda Cosplay Tengoku 5 (Japan)","1998",Nichibutsu,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
"csplayh6","Mahjong Hanafuda Cosplay Tengoku 6 - Junai-hen (Japan)","1999",Nichibutsu/eic,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
hotgmcki,"Mahjong Hot Gimmick Integral (Japan)","2001",Psikyo,-,-,-,YES,NO,NO,NO,NO,"psikyo4.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"psikyo4.cpp"
mhgaiden,"Mahjong Hourouki Gaiden (Japan)","1987","Home Data",-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
mjhokite,"Mahjong Hourouki Okite (Japan)","1988","Home Data",-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
hourouki,"Mahjong Hourouki Part 1 - Seisyun Hen (Japan)","1987","Home Data",-,-,-,YES,NO,NO,NO,NO,homedata.cpp,INCOMPLETO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
mhhonban,"Mahjong Housoukyoku Honbanchuu (Japan)","1994",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,niyanpai.cpp,BUONO,RASTER,"0",640,240,HORIZONTAL,niyanpai.cpp
hyouban,"Mahjong Hyouban Musume [BET] (Japan)","1989","Nichibutsu / T.R.Tec",galkoku,galkoku,-,YES,NO,NO,NO,NO,"nbmj8991.cpp",BUONO,RASTER,"180",640,240,HORIZONTAL,"nbmj8991.cpp"
hypreact,"Mahjong Hyper Reaction (Japan)","1995",Sammy,-,-,-,YES,NO,NO,NO,NO,ssv.cpp,BUONO,RASTER,"0",338,240,HORIZONTAL,ssv.cpp
"hypreac2","Mahjong Hyper Reaction 2 (Japan)","1997",Sammy,-,-,-,YES,NO,NO,NO,NO,ssv.cpp,BUONO,RASTER,"0",338,240,HORIZONTAL,ssv.cpp
mjifb,"Mahjong If...? [BET]","1990",Dynax,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
"mjifb2","Mahjong If...? [BET](2921)","1990",Dynax,mjifb,mjifb,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
"mjifb3","Mahjong If...? [BET](2931)","1990",Dynax,mjifb,mjifb,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
mjikaga,"Mahjong Ikaga Desu ka (Japan)","1991?",Mitchell,-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
janbari,"Mahjong Janjan Baribari (Japan)","1992","Nichibutsu / Yubis / AV Japan",-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
janshinp,"Mahjong Janshin Plus [BET] (Japan)","1996","Dynax / Sigma",-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,239,HORIZONTAL,ddenlovr.cpp
mjlstory,"Mahjong Jikken Love Story (Japan)","1991",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8991.cpp",BUONO,RASTER,"180",640,240,HORIZONTAL,"nbmj8991.cpp"
jogakuen,"Mahjong Jogakuen (Japan)","1992?",Windom,-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
jongtei,"Mahjong Jong-Tei [BET] (Japan, NM532-01)","1999",Dynax,-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
mjjoship,"Mahjong Joshi Pro-wres -Give up 5 byou mae- (Japan)","1988","Home Data",-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
kaguya,"Mahjong Kaguyahime [BET] (Japan 880521)","1988","Miki Syouji",-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
"kaguya2","Mahjong Kaguyahime Sono2 [BET] (Japan 890829)","1989","Miki Syouji",-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
"kaguya2f","Mahjong Kaguyahime Sono2 Fukkokuban [BET] (Japan 010808)","2001","Miki Syouji","kaguya2","kaguya2",-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
kakumei,"Mahjong Kakumei (Japan)","1990",Jaleco,-,-,-,YES,NO,NO,NO,NO,jalmah.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,jalmah.cpp
"kakumei2","Mahjong Kakumei 2 - Princess League (Japan)","1992",Jaleco,-,-,-,YES,NO,NO,NO,NO,jalmah.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,jalmah.cpp
mkeibaou,"Mahjong Keibaou (Japan)","1993",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
mjkinjas,"Mahjong Kinjirareta Asobi (Japan)","1991","Home Data",-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
koinomp,"Mahjong Koi no Magic Potion (Japan)","1992",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
mjkoiura,"Mahjong Koi Uranai (Japan set 1)","1992",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
mkoiuraa,"Mahjong Koi Uranai (Japan set 2)","1992",Nichibutsu,mjkoiura,mjkoiura,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
mjkojink,"Mahjong Kojinkyouju (Private Teacher) (Japan)","1989","Home Data",-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
mahretsu,"Mahjong Kyo Retsuden (NGM-004 ~ NGH-004)","1990",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
mjkjidai,"Mahjong Kyou Jidai (Japan)","1986",Sanritsu,-,-,-,YES,NO,NO,NO,NO,mjkjidai.cpp,INCOMPLETO,RASTER,"0",464,224,HORIZONTAL,mjkjidai.cpp
mjlaman,"Mahjong La Man (Japan)","1993","Nichibutsu / AV Japan",-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
lemnangl,"Mahjong Lemon Angel (Japan)","1990","Home Data",-,-,-,YES,NO,NO,NO,NO,homedata.cpp,BUONO,RASTER,"0",432,224,HORIZONTAL,homedata.cpp
"lhzb2","Mahjong Long Hu Zhengba 2 (set 1)","1998",IGS,-,-,-,YES,NO,NO,NO,NO,"igs017.cpp",PRELIMINARE,RASTER,"0",512,240,HORIZONTAL,"igs017.cpp"
"lhzb2a","Mahjong Long Hu Zhengba 2 (VS221M)","1998",IGS,"lhzb2","lhzb2",-,YES,NO,NO,NO,NO,"igs017.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs017.cpp"
lovehous,"Mahjong Love House [BET] (Japan 901024)","1990",Nichibutsu,"club90s","club90s",-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
mjmaglmp,"Mahjong Magic Lamp (v. JAA02)","2000",BMC,-,-,-,YES,NO,NO,NO,NO,bmcpokr.cpp,BUONO,RASTER,"0",480,240,HORIZONTAL,bmcpokr.cpp
mgcs,"Mahjong Man Guan Caishen (V103CS)","1998",IGS,-,-,-,YES,NO,NO,NO,NO,"igs017.cpp",PRELIMINARE,RASTER,"0",512,240,HORIZONTAL,"igs017.cpp"
mgdha,"Mahjong Man Guan Daheng (Taiwan, V123T1)","1997",IGS,mgdh,mgdh,-,YES,NO,NO,NO,NO,"igs017.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs017.cpp"
mgdh,"Mahjong Man Guan Daheng (Taiwan, V125T1)","1997",IGS,-,-,-,YES,NO,NO,NO,NO,"igs017.cpp",INCOMPLETO,RASTER,"0",512,240,HORIZONTAL,"igs017.cpp"
